content,date,like,place,tags
탐나는국밥#하귀맛집 #상귀맛집 #애월맛집 #제주국밥 #국밥맛집 #희돼지맛집 #제주맛집 #제주도맛집 #제주시맛집 #하귀 #하귀밥집 #애월 #상귀 #애월밥집 #애월읍맛집 #올레길 #제주공항 #제주 #제주시 #맛집 #밥집 #산방산 #서귀포 #우도 #표선 #마라도 #가파도,2021-12-08,3,,"['#하귀맛집', '#상귀맛집', '#애월맛집', '#제주국밥', '#국밥맛집', '#희돼지맛집', '#제주맛집', '#제주도맛집', '#제주시맛집', '#하귀', '#하귀밥집', '#애월', '#상귀', '#애월밥집', '#애월읍맛집', '#올레길', '#제주공항', '#제주', '#제주시', '#맛집', '#밥집', '#산방산', '#서귀포', '#우도', '#표선', '#마라도', '#가파도']"
"#제주여행#신창해안도로#싱계물공원#판포포구#제주맛집#제주도맛집#한경면맛집#금자매식당#협재맛집#제주서쪽맛집#신창해안도로맛집#금능맛집#월령맛집#판포포구맛집#제주도민맛집#신창리맛집#싱계물공원맛집#신창풍차해안도로맛집#수월봉맛집#차귀도#차귀도맛집#오설록맛집#고산맛집#자구내포구#수월봉#제주서쪽여행#신화월드맛집#고산리맛집...오늘은 시장나가는길에 금천사 후원자님들께서 보내주신 물품과 간식이 부족한 아이들을 위해 금자매에서 빵을 준비해서 가져다드렸어요. 이번 빵주문은 #한림과자점 에서 초코크로와상과 애플파이를 주문했는데 세상에나...사장님께서 아이들 크리스마스선물로 예쁜 컵간식을 준비해주셨습니다.정말 세상은 너무 아름다운분들이 많이 계신듯합니다!@hanrim_cookie 감사합니다❤참!식품을 후원해주실때는 상하지 않는것은 제가 보육원에 직접 배송이 가능하지만 그렇지않은건 보육원으로 바로발송할수있게  연결해드릴께요.😄금천사 회원님들 항상 감사드립니다!....안녕하세요.제3회 금천사 물품기부를 시작하려합니다.지난번에 진짜 많이 도와주셔서 저도 깜작 놀랐어요.너무 감사하고 이렇게 마음이 따뜻하신분들이 많다는것에 힘이 납니다.일년에 3~4회 물품후원을 받을 예정이고 매월 정기적으로 후원해주셔도 감사하지만 매번 하시면 부담이 될수 있으니 참여하시고 싶으실때 언제든 해주세요.물품후원은 두가지방법으로 하실수 있어요.세금공제를 받으려 한다거나,부정적으로 사용하지 않을까하는 의심받을 소지가 있어서 물품으로만 후원을 받으려합니다.혼자서 하기엔 저혼자 감당이 안되기도 하고,좋은일에 동참하고 싶다는 분들이 많으셔서 일년에 3~4번정도 후원을 받게 되었으니,관심있으신분들의 참여 부탁드립니다.이 후원의 취지는 유기견과 아동에게 식품,물품 후원이 목적이며 각자 개인의 경제 사정에 부담이 안가는 선에서 물품을 모아 기부하는것입니다.작은냇물이 모여 큰 바다가 되는것처럼요.기부도 내 경제에 부담이 되면 그 취지가  흐려져버리고 결국에는 활동이 중지되는 상황이 오게되니 천원이던,오천원이던 만원이던,삼만원이던 사정에 맞게 부담되지않는 선에서 물품후원 부탁드려요!1,2번 두 방법중 참여원하시는 방법으로 하시면 됩니다...1.제주보육원 물품후원❤❤제가 이번에 후원하는 보육원의 위치는 후원자님께만 공개되며 보육원에 약55명 의 아이들이 있는 제주도내에 있는 보육원입니다.물품량이 많아지면 다른 보육원에도 후원할 예정입니다.보육원에서 제일 필요로 하는 물품이 생필품(샴푸,휴지,비누,물티슈등)이라고 합니다.안쓰시는 케이크,과자,아이스크림 기프티콘 기부도 가능합니다....2.방치,학대견,길고양이 사료후원및 폐기이불후원❤위에 사진에 있는 20kg 사료를 쿠팡에서보내주셔도 되고 안쓰시는 이불,담요등추운겨울에 따뜻하게 깔아줄수 있는 것들을 보내주셔도 되요.배송비가 드는 제주도다보니 사료는 로켓배송으로 배송비가 들지않는것으로 사진올려드렸구요,사료의 종류는 아무것이나 상관없습니다.이불은 개별적으로 택배비 선불지불하셔서 보내주셔야 합니다.직접 이불을 가져다주신다는 분들은 연락주시면 장소 문자로 보내드릴께요!물품후원후 택배 도착시 확실한 물품량,오배송 체크를 위해후원인 성함과 번호 꼭 부탁드립니다...물품후원은⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️⬇️010.8967.8480  카톡이나 문자,디엠으로부탁드리며 택배보내실곳 주소는 🏡제주시 한경면 용고로154 1층""금자매식당"" 으로 부탁드릴께요.☎️064.773.9991",2021-12-08,149,,"['#제주여행', '#신창해안도로', '#싱계물공원', '#판포포구', '#제주맛집', '#제주도맛집', '#한경면맛집', '#금자매식당', '#협재맛집', '#제주서쪽맛집', '#신창해안도로맛집', '#금능맛집', '#월령맛집', '#판포포구맛집', '#제주도민맛집', '#신창리맛집', '#싱계물공원맛집', '#신창풍차해안도로맛집', '#수월봉맛집', '#차귀도', '#차귀도맛집', '#오설록맛집', '#고산맛집', '#자구내포구', '#수월봉', '#제주서쪽여행', '#신화월드맛집', '#고산리맛집...오늘은', '#한림과자점']"
😋보들보들촉촉한 수육👍#수육#물냉면#평양냉면#명태회냉면#돼지고기맛집#수육맛집#돔베고기#돼지수육#제주돼지#제주막걸리#인생수육#평양냉면맛집#맛집#먹스타그램#화순평양면옥#제주숨은맛집#서귀포맛집#제주맛집#제주여행#제주도#jeju,2021-12-08,12,화순평양면옥,"['#수육', '#물냉면', '#평양냉면', '#명태회냉면', '#돼지고기맛집', '#수육맛집', '#돔베고기', '#돼지수육', '#제주돼지', '#제주막걸리', '#인생수육', '#평양냉면맛집', '#맛집', '#먹스타그램', '#화순평양면옥', '#제주숨은맛집', '#서귀포맛집', '#제주맛집', '#제주여행', '#제주도', '#jeju']"
마음만은 화사하게 고운 동백의 빛깔처럼~;)#CostaRica_Tarazu_Los_Duques#커피동굴_Open#힘내라_대한민국#제주맛집 #제주커피맛집 #제주공항근처맛집 #제주공항근처카페 #제주핸드드립카페 #제주스페셜티커피 #사라봉 #제주항 #핸드드립 #스페셜티커피 #로스터리카페 #통돌이로스팅 #천연비누 #커피비누 #커피동굴 #커피동굴_플랜트 #세상에서_가장_아름다운_장터 #멘도롱장 #올레_18코스,2021-12-08,25,커피동굴 by BaRam,"['#CostaRica_Tarazu_Los_Duques', '#커피동굴_Open', '#힘내라_대한민국', '#제주맛집', '#제주커피맛집', '#제주공항근처맛집', '#제주공항근처카페', '#제주핸드드립카페', '#제주스페셜티커피', '#사라봉', '#제주항', '#핸드드립', '#스페셜티커피', '#로스터리카페', '#통돌이로스팅', '#천연비누', '#커피비누', '#커피동굴', '#커피동굴_플랜트', '#세상에서_가장_아름다운_장터', '#멘도롱장', '#올레_18코스']"
매일 우아하게 브런치 먹을수있는 부를갖고싶다~ㅎ#제주도#제주맛집#제주카페#제주브런치카페#브런치맛집#라이터스블럭#제주초보#제주살이#제주핫플#제주가볼만한곳#제주여자#제주여행#제주일상#일상#소통해요#맞팔환영,2021-12-08,31,환상의 섬 Jeju Island,"['#제주도', '#제주맛집', '#제주카페', '#제주브런치카페', '#브런치맛집', '#라이터스블럭', '#제주초보', '#제주살이', '#제주핫플', '#제주가볼만한곳', '#제주여자', '#제주여행', '#제주일상', '#일상', '#소통해요', '#맞팔환영']"
🔥❤️❤️,2021-12-08,2,,[]
"#빅사이즈나나옷장 #오늘수욜 #2시~6시오픈-밤이면 추워요~~~ 따땃 삼총사?ㅋ 숏패딩❤힙 가려주는 길이 딱 좋아요👌블랙. 베이지, 그레이 세가지색상55~99,100사이즈까지 사이즈 굿👍👍+기모 맨투맨히트텍 발열청바지📢 오늘 8일 수요일 2시~6시 오픈^^_#제주빅사이즈여성의류 #66부터100까지나나옷장 #빅사이즈 #제주빅사이즈 #서귀포빅사이즈#제주옷가게나나옷장 #제주빅사이즈나나옷장 #제주신상 #제주맛집 #제주가볼만한곳 #제주쇼핑#제주나나옷장 #나나옷장 #제주옷가게",2021-12-08,15,,"['#빅사이즈나나옷장', '#오늘수욜', '#2시~6시오픈-밤이면', '#제주빅사이즈여성의류', '#66부터100까지나나옷장', '#빅사이즈', '#제주빅사이즈', '#서귀포빅사이즈', '#제주옷가게나나옷장', '#제주빅사이즈나나옷장', '#제주신상', '#제주맛집', '#제주가볼만한곳', '#제주쇼핑', '#제주나나옷장', '#나나옷장', '#제주옷가게']"
🏅방역패스/방역수칙 안내🏅우리 시설은 접종완료자(완치자 포함)만 이용 가능합니다.방역패스•방역수칙 위반 시 불이익이 발생할 수 있습니다.✔️관리자의 수칙 준수 지침을 지키지 않고 입실 시 퇴장 조치 될 수 있습니다.✔️방역 지침을 지키지 않고 입실하여 적발될 시 국가에 내는 벌금은 물론 저희 스터디카페의 손해에 대한 손해배상청구를 요청할 수 있습니다.☎️문의 : 010-7702-5794☎️,2021-12-08,12,제주시청에서,[]
#제주맛집 #제주맛집추천 #제주도맛집 #제주시내맛집 #탄탄면공방제주점,2021-12-08,13,탄탄면공방,"['#제주맛집', '#제주맛집추천', '#제주도맛집', '#제주시내맛집', '#탄탄면공방제주점']"
[ 간장을 품은 소라게 BY.JEJU ]⠀제주도에놀러오시면저희 #간장을품은소라게 로맛있는 식사 드시러 오세요 ^..^⠀정성을 다해 만드는해물모듬장과아귀찜이 준비되어 있습니다 : )⠀저희 간장을품은소라게는배달도 가능합니다 !배달은 배달의민족에서 가능 합니다 ⠀⏰10:00~21:30🏢제주 제주시 애월읍 하귀미수포길 4☎064-714-5608🚚 포장 단체 배달 가능🌐sorage.modoo.at/?link=c9xco2mr⠀#애월맛집 #애월밥집 #애월맛집추천#애월핫플레이스 #애월 #제주도애월#제주도간장게장 #제주도맛집추천#딱새우장 #제주도해물찜 #애월해물찜#제주 #제주도여행 #제주도가볼만한곳 #제주도추천 #제주도민 #도민맛집#제주도맛집 #제주맛집 #애월맛집추천 #제주애월 #애월 #제주도여행,2021-12-08,25,간장을 품은 소라게,"['#간장을품은소라게', '#애월맛집', '#애월밥집', '#애월맛집추천', '#애월핫플레이스', '#애월', '#제주도애월', '#제주도간장게장', '#제주도맛집추천', '#딱새우장', '#제주도해물찜', '#애월해물찜', '#제주', '#제주도여행', '#제주도가볼만한곳', '#제주도추천', '#제주도민', '#도민맛집', '#제주도맛집', '#제주맛집', '#애월맛집추천', '#제주애월', '#애월', '#제주도여행']"
#제주 #제주의시간은느리다 #민박집 #여행#고르곤졸라토스트 #햄치즈토스트 #아메리카노 #제주말차빙수 #고등어회 #방어회이곳은 음식점은 아니고 2인실 게스트 하우스예요 조식으로 치즈토스트 아메리카노를 주시구요 이거 정말 완전 맛있어서 순삭했어요 저녁 #디저트 로 제주말차빙수 혹은 #인절미빙수 를 서비스로 주신답니다 조용하고 한적한 여행을 즐기실 분들은 강추 입니다 저희는 조금 일찍 입실하여 포장해온 #고등어 와 #방어 를 먹었어요 그리고 #와인은 빠질수 없죠 진짜 분위기 좋은 숙소였어요 ⭐1박 88000~103000원☕🍞🍨제주 제주시 구좌읍 상도로 30-4#제주민박 #제주숙박 #제주게하 #제주게스트하우스 #제주맛집 #제주카페 #제주맛집투어 #제주여행 #제주살이 #맛집스타그램 #먹스타그램 #맛스타그램 #카페스타그램 #선팔 #맞팔,2021-12-08,70,제주의 시간은 느리다,"['#제주', '#제주의시간은느리다', '#민박집', '#여행', '#고르곤졸라토스트', '#햄치즈토스트', '#아메리카노', '#제주말차빙수', '#고등어회', '#방어회이곳은', '#디저트', '#인절미빙수', '#고등어', '#방어', '#와인은', '#제주민박', '#제주숙박', '#제주게하', '#제주게스트하우스', '#제주맛집', '#제주카페', '#제주맛집투어', '#제주여행', '#제주살이', '#맛집스타그램', '#먹스타그램', '#맛스타그램', '#카페스타그램', '#선팔', '#맞팔']"
⭐또떠남 최초 제휴 맛집 탄생⭐제가 호떡에 좀 진심인데(와플/팬케이크/프렌치토스트류 환장)개꿀맛 호떡집을 발견하여 제휴 성공👍제주시 동문시장 8번 출구 7번 매대의우도 땅콩 호떡입니다👏또떠남 구독 인증하면 500원 깎아서호떡 개당 천원이에요🤩사실 여기 사장님이 속초에서 호떡으로이름 날리던 권사장님인데이번에 제주로 오셨다는!게다가 권사장님은 저랑시베리아 횡단열차 타고하바롭스키에서 랩배틀 뜨신 분ㅋㅋㅋ그때 영상 본 분이 있을지 모르겠지만못 보신 분들을 위해 영상도 첨부ㅋㅋ(흑역사이지만 재미난 추억🤗)...#또떠남_제주...#제주#제주도#동문시장#제주시#제주맛집#제주도맛집#동문시장맛집#제주도호떡#호딱#점심메뉴#간식#간식스타그램#맛집#맛집그램#맛집스타그램#제주가볼만한곳#제주여행#동문#동문시장야시장#동문야시장#또떠나는남자#또떠남,2021-12-08,224,동문시장 Dongmoon Market 東門水産市場,"['#또떠남_제주...', '#제주', '#제주도', '#동문시장', '#제주시', '#제주맛집', '#제주도맛집', '#동문시장맛집', '#제주도호떡', '#호딱', '#점심메뉴', '#간식', '#간식스타그램', '#맛집', '#맛집그램', '#맛집스타그램', '#제주가볼만한곳', '#제주여행', '#동문', '#동문시장야시장', '#동문야시장', '#또떠나는남자', '#또떠남']"
다양한 책갈피도 준비되어 있어요♥제주를 상징하는 책갈피부터 꼬마해녀숨비 책갈피도 있으니 구경 오세요♥••⭐세상에 단 하나뿐인 해녀캐릭터샵 숨비아일랜드⭐••🎁 온라인 쇼핑몰: 본 인스타그램 메인 링크 누르기(네이버 스마트스토어 '숨비아일랜드')••🏖 이중섭거리점: 서귀포시 이중섭로 29-1••☎️ 문의: 064-767-2408#제주캔들 #제주디퓨져 #숨비아일랜드 #이중섭거리 #아이들과가볼만한곳,2021-12-08,20,,"['#제주캔들', '#제주디퓨져', '#숨비아일랜드', '#이중섭거리', '#아이들과가볼만한곳']"
오픈했습니다~,2021-12-08,10,,[]
리그램 @mimi.kim_ 제주 흑돼지 근고기 로 현지인 맛집으로 소문난 찐맛집~두툼한 고기와 육즙 가득가득 한 고기 한점을 젖갈 소스에 찍어 먹으면흑돼지 한마리 다먹은 느낌~~김치찌개 맛도 일품이네요 GG제주도 흑돼지 끝 판 왕~^^Shop : 돈이랑Place : 제주 서귀포시 성산읍 일출로 30Time : 12:00~23:00#성산맛집 #성산일출봉맛집 #성산일출봉#제주흑돼지 #제주흑돼지맛집 #섭지코지#제주카페 #제주도카페 #성산 #섭지코지맛집#제주성산맛집 #성산읍맛집 #표선맛집#제주맛집추천 #제주도맛집추천 #제주핫플#섭지코지맛집 #제주맛집 #제주도맛집,2021-12-08,1,,"['#성산맛집', '#성산일출봉맛집', '#성산일출봉', '#제주흑돼지', '#제주흑돼지맛집', '#섭지코지', '#제주카페', '#제주도카페', '#성산', '#섭지코지맛집', '#제주성산맛집', '#성산읍맛집', '#표선맛집', '#제주맛집추천', '#제주도맛집추천', '#제주핫플', '#섭지코지맛집', '#제주맛집', '#제주도맛집']"
